Posting_Name,Department,Application_Date_time,Referral_Source,Clean_Date,Clean_Time,Referral_Count
Communication Faculty - Organizational Communication and Advocacy - Anticipated for Fall 2018,Communication,"December 04, 2017 at 11:18 AM",Referral by BYU-Idaho employee,December 04 2017,11:18 AM,1
Biology Faculty - Anatomy & Physiology - Anticipated for Fall 2018,Biology,"December 04, 2017 at 11:45 AM",Referral by BYU-Idaho employee,December 04 2017,11:45 AM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"December 04, 2017 at 11:24 PM",BYU-Idaho Employment Website,December 04 2017,11:24 PM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"December 08, 2017 at 09:30 AM",BYU-Idaho Employment Website,December 08 2017,9:30 AM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"December 08, 2017 at 02:42 PM",BYU-Idaho Employment Website,December 08 2017,2:42 PM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"December 11, 2017 at 05:34 AM",Other,December 11 2017,5:34 AM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"December 11, 2017 at 11:42 PM",BYU-Idaho Employment Website,December 11 2017,11:42 PM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"December 12, 2017 at 06:19 AM",Referral by BYU-Idaho employee,December 12 2017,6:19 AM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"December 15, 2017 at 02:39 PM",Referral by someone other than a BYU-Idaho employee,December 15 2017,2:39 PM,1
CIT Faculty - Cloud Computing - Anticipated for Fall 2018,Computer Information Technology,"December 16, 2017 at 12:49 PM",Referral by BYU-Idaho employee,December 16 2017,12:49 PM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"December 18, 2017 at 10:44 PM",BYU-Idaho Employment Website,December 18 2017,10:44 PM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"December 20, 2017 at 09:36 PM",Referral by BYU-Idaho employee,December 20 2017,9:36 PM,1
CIT Faculty - Cloud Computing - Anticipated for Fall 2018,Computer Information Technology,"December 21, 2017 at 09:49 AM",BYU-Idaho Employment Website,December 21 2017,9:49 AM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"January 02, 2018 at 09:10 AM",Referral by someone other than a BYU-Idaho employee,January 02 2018,9:10 AM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"January 02, 2018 at 01:42 PM",Alumni communication,January 02 2018,1:42 PM,1
CIT Faculty - Cloud Computing - Anticipated for Fall 2018,Computer Information Technology,"January 02, 2018 at 02:00 PM",BYU-Idaho Employment Website,January 02 2018,2:00 PM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"January 02, 2018 at 04:01 PM",BYU-Idaho Employment Website,January 02 2018,4:01 PM,1
CIT Faculty - Cloud Computing - Anticipated for Fall 2018,Computer Information Technology,"January 02, 2018 at 06:19 PM",Referral by BYU-Idaho employee,January 02 2018,6:19 PM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"January 02, 2018 at 09:59 PM",BYU-Idaho Employment Website,January 02 2018,9:59 PM,1
Mechanical Engineering - Anticipated for Fall 2018,Mechanical Engineering,"January 02, 2018 at 11:56 PM",Referral by someone other than a BYU-Idaho employee,January 02 2018,11:56 PM,1
CIT Faculty - Cloud Computing - Anticipated for Fall 2018,Computer Information Technology,"January 03, 2018 at 12:54 AM",BYU-Idaho Employment Website,January 03 2018,12:54 AM,1
CIT Faculty - Cloud Computing - Anticipated for Fall 2018,Computer Information Technology,"January 03, 2018 at 11:47 AM",Referral by BYU-Idaho employee,January 03 2018,11:47 AM,1
CIT Faculty - Cloud Computing - Anticipated for Fall 2018,Computer Information Technology,"January 04, 2018 at 10:55 PM",LinkedIn,January 04 2018,10:55 PM,1
CIT Faculty - Cloud Computing - Anticipated for Fall 2018,Computer Information Technology,"January 05, 2018 at 11:04 AM",LinkedIn,January 05 2018,11:04 AM,1
CIT Faculty - Cloud Computing - Anticipated for Fall 2018,Computer Information Technology,"January 06, 2018 at 11:58 PM",Referral by BYU-Idaho employee,January 06 2018,11:58 PM,1
Animal Science Faculty - Anticipated for Fall 2018,Animal & Food Sciences,"January 08, 2018 at 12:01 AM",Referral by BYU-Idaho employee,January 08 2018,12:01 AM,1
Animal Science Faculty - Anticipated for Fall 2018,Animal & Food Sciences,"January 09, 2018 at 09:54 AM",BYU-Idaho Employment Website,January 09 2018,9:54 AM,1
Animal Science Faculty - Anticipated for Fall 2018,Animal & Food Sciences,"January 09, 2018 at 08:21 PM",BYU-Idaho Employment Website,January 09 2018,8:21 PM,1
Animal Science Faculty - Anticipated for Fall 2018,Animal & Food Sciences,"January 11, 2018 at 01:59 PM",BYU-Idaho Employment Website,January 11 2018,1:59 PM,1
Animal Science Faculty - Anticipated for Fall 2018,Animal & Food Sciences,"January 12, 2018 at 02:51 PM",BYU-Idaho Employment Website,January 12 2018,2:51 PM,1
Animal Science Faculty - Anticipated for Fall 2018,Animal & Food Sciences,"January 16, 2018 at 01:40 PM",BYU-Idaho Employment Website,January 16 2018,1:40 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"January 19, 2018 at 08:08 AM",BYU-Idaho Employment Website,January 19 2018,8:08 AM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"January 20, 2018 at 03:59 PM",BYU-Idaho Employment Website,January 20 2018,3:59 PM,1
Animal Science Faculty - Anticipated for Fall 2018,Animal & Food Sciences,"January 21, 2018 at 01:27 PM",BYU-Idaho Employment Website,January 21 2018,1:27 PM,1
Animal Science Faculty - Anticipated for Fall 2018,Animal & Food Sciences,"January 22, 2018 at 01:51 PM",Referral by BYU-Idaho employee,January 22 2018,1:51 PM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"January 29, 2018 at 07:39 AM",BYU-Idaho Employment Website,January 29 2018,7:39 AM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"January 29, 2018 at 12:51 PM",Referral by someone other than a BYU-Idaho employee,January 29 2018,12:51 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"January 29, 2018 at 07:21 PM",BYU-Idaho Employment Website,January 29 2018,7:21 PM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"January 29, 2018 at 07:28 PM",BYU-Idaho Employment Website,January 29 2018,7:28 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 05, 2018 at 01:50 PM",BYU-Idaho Employment Website,February 05 2018,1:50 PM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"February 05, 2018 at 06:01 PM",BYU-Idaho Employment Website,February 05 2018,6:01 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 07, 2018 at 02:39 PM",Referral by BYU-Idaho employee,February 07 2018,2:39 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 12, 2018 at 06:39 PM",BYU-Idaho Employment Website,February 12 2018,6:39 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 13, 2018 at 07:48 AM",Referral by BYU-Idaho employee,February 13 2018,7:48 AM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 14, 2018 at 12:42 PM",Referral by BYU-Idaho employee,February 14 2018,12:42 PM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"February 15, 2018 at 09:31 AM",Alumni communication,February 15 2018,9:31 AM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 23, 2018 at 02:27 PM",Referral by BYU-Idaho employee,February 23 2018,2:27 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 26, 2018 at 03:53 PM",BYU-Idaho Employment Website,February 26 2018,3:53 PM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"February 26, 2018 at 05:50 PM",BYU-Idaho Employment Website,February 26 2018,5:50 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 27, 2018 at 03:23 PM",BYU-Idaho Employment Website,February 27 2018,3:23 PM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"February 27, 2018 at 04:57 PM",Referral by BYU-Idaho employee,February 27 2018,4:57 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 27, 2018 at 07:24 PM",BYU-Idaho Employment Website,February 27 2018,7:24 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 27, 2018 at 10:42 PM",Referral by BYU-Idaho employee,February 27 2018,10:42 PM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"February 27, 2018 at 10:50 PM",Referral by BYU-Idaho employee,February 27 2018,10:50 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 28, 2018 at 01:09 PM",BYU-Idaho Employment Website,February 28 2018,1:09 PM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"February 28, 2018 at 05:20 PM",BYU-Idaho Employment Website,February 28 2018,5:20 PM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"February 28, 2018 at 05:45 PM",BYU-Idaho Employment Website,February 28 2018,5:45 PM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"February 28, 2018 at 05:50 PM",Referral by BYU-Idaho employee,February 28 2018,5:50 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 28, 2018 at 10:09 PM",KBYI Radio,February 28 2018,10:09 PM,1
Accounting Faculty - Anticipated for Fall 2018,Accounting,"February 28, 2018 at 10:29 PM",Referral by someone other than a BYU-Idaho employee,February 28 2018,10:29 PM,1
Marketing Faculty - Professional Sales - Anticipated for Fall 2018,Marketing,"February 28, 2018 at 10:37 PM",BYU-Idaho Employment Website,February 28 2018,10:37 PM,1
CIT Faculty - Database Programming - Anticipated for Winter 2019,Computer Information Technology,"March 13, 2018 at 10:24 AM",Other,March 13 2018,10:24 AM,1
CIT Faculty - Database Programming - Anticipated for Winter 2019,Computer Information Technology,"March 27, 2018 at 09:50 AM",Referral by BYU-Idaho employee,March 27 2018,9:50 AM,1
CIT Faculty - Database Programming - Anticipated for Winter 2019,Computer Information Technology,"March 29, 2018 at 11:54 AM",Referral by BYU-Idaho employee,March 29 2018,11:54 AM,1
CIT Faculty - Database Programming - Anticipated for Winter 2019,Computer Information Technology,"April 03, 2018 at 12:39 AM",BYU-Idaho Employment Website,April 03 2018,12:39 AM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 03, 2018 at 11:56 AM",BYU-Idaho Employment Website,April 03 2018,11:56 AM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 04, 2018 at 02:47 PM",BYU-Idaho Employment Website,April 04 2018,2:47 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 06, 2018 at 10:12 AM",BYU-Idaho Employment Website,April 06 2018,10:12 AM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 06, 2018 at 03:05 PM",BYU-Idaho Employment Website,April 06 2018,3:05 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 10, 2018 at 12:00 PM",BYU-Idaho Employment Website,April 10 2018,12:00 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 10, 2018 at 11:33 PM",Referral by someone other than a BYU-Idaho employee,April 10 2018,11:33 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 11, 2018 at 07:21 PM",BYU-Idaho Employment Website,April 11 2018,7:21 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 16, 2018 at 08:43 AM",Referral by BYU-Idaho employee,April 16 2018,8:43 AM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 17, 2018 at 01:23 PM",BYU-Idaho Employment Website,April 17 2018,1:23 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 18, 2018 at 07:21 PM",BYU-Idaho Employment Website,April 18 2018,7:21 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 18, 2018 at 10:00 PM",Other,April 18 2018,10:00 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 19, 2018 at 10:05 AM",Other,April 19 2018,10:05 AM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 19, 2018 at 04:34 PM",Referral by BYU-Idaho employee,April 19 2018,4:34 PM,1
CIT Faculty - Database Programming - Anticipated for Winter 2019,Computer Information Technology,"April 23, 2018 at 11:43 AM",Referral by BYU-Idaho employee,April 23 2018,11:43 AM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 23, 2018 at 09:59 PM",BYU-Idaho Employment Website,April 23 2018,9:59 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 24, 2018 at 10:04 PM",Referral by BYU-Idaho employee,April 24 2018,10:04 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 25, 2018 at 12:47 AM",BYU-Idaho Employment Website,April 25 2018,12:47 AM,1
CIT Faculty - Database Programming - Anticipated for Winter 2019,Computer Information Technology,"April 25, 2018 at 09:30 AM",Referral by BYU-Idaho employee,April 25 2018,9:30 AM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 26, 2018 at 01:19 AM",Referral by BYU-Idaho employee,April 26 2018,1:19 AM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 26, 2018 at 11:47 PM",Referral by BYU-Idaho employee,April 26 2018,11:47 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 27, 2018 at 08:16 AM",Referral by BYU-Idaho employee,April 27 2018,8:16 AM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 27, 2018 at 10:16 AM",Referral by BYU-Idaho employee,April 27 2018,10:16 AM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 27, 2018 at 09:48 PM",Referral by BYU-Idaho employee,April 27 2018,9:48 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 28, 2018 at 03:37 PM",BYU-Idaho Employment Website,April 28 2018,3:37 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 28, 2018 at 08:36 PM",BYU-Idaho Employment Website,April 28 2018,8:36 PM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 29, 2018 at 12:39 AM",BYU-Idaho Employment Website,April 29 2018,12:39 AM,1
Academic Support Faculty (Academic Success & English) - Anticipated for Winter 2019,Academic Support Centers,"April 29, 2018 at 01:48 PM",BYU-Idaho Employment Website,April 29 2018,1:48 PM,1
